OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,高程,坡度,坡向,坡高,斜坡形,地形表,地形粗,地形位,地形汇,相对坡,平面曲,剖面曲,地形曲,水系距,流域面,流路长,地形湿,河谷深,流域坡,河流强,距河网,地层岩,斜坡结,NDVI,NDWI,降雨,地震,土地利,地形凸,class,Id,gridcode,Shape_Length,Shape_Area,Land_use
510,13,509,462,263.993589744000019,10.725365280300000,77.174327934399997,14.264963902000000,3.916666666670000,0.648628972853000,4.033795940570000,0.286038832655000,1.544929248300000,0.366395759276000,-0.008045580969430,-0.030555700211600,0.022510119737700,936.947345954999946,4744.464848450000318,224.267308222999986,11.239847562300000,14.029097294200000,0.172849478009000,6976.029228469999907,147.573641264000003,1,2,0.688925397893000,0.301401994645000,1163.928222660000074,2.014095306400000,5,0.416505000000000,0.000000000000000,119726,4,2289.790948532489438,130396.757227714319015,4
511,21,510,463,148.322033898000001,19.327460992100001,105.696628296000000,10.600742598700000,1.474576271190000,0.587125071024000,9.206936686730000,-14.628492933200000,-19.870502264399999,0.700288505877000,-0.290581624103000,1.285626672210000,-1.576208274240000,32.623952445299999,12081.233452200000102,326.725115501000005,12.163189871800000,56.962697497900002,0.421178082541000,-6903.915151819999664,201.175446074000007,1,2,0.324222390701000,0.246405197372000,1164.367187500000000,2.010357379910000,1,0.512057000000000,0.000000000000000,119100,2,1946.276543748995664,48202.722917809092905,2
512,27,511,464,230.000000000000000,16.333547656800000,129.655976809999999,37.813942475200001,4.871186440680000,0.630048661111000,6.612567291620000,3.224003671230000,3.131905770810000,0.592018341391000,0.036466945983200,-0.288215536964000,0.324682487977000,109.967467579000001,5228.828924460000053,218.321658195999987,11.545764100300000,17.251685725200002,0.197457150521000,1139.655338750000055,143.329917365000000,1,2,0.640174748948000,0.283507716471000,1164.930908199999976,2.020062208180000,5,0.511618000000000,0.000000000000000,118578,4,3998.426675378710115,247202.230501444399124,4
513,6,512,466,271.042105262999996,13.211750926500001,276.858505706000017,30.478967543700001,4.505263157890000,0.628025899435000,4.949067800920000,0.123470831584000,1.312573551190000,0.539712725697000,0.060086030434600,-0.015116559753300,0.075202588737000,726.764756372999955,11875.146335999999792,450.614115183000024,12.489026139900000,43.331044681400002,0.202504849316000,17902.060984899999312,144.613238846999991,1,5,0.684440358231000,0.317649808247000,1164.645385739999938,1.960770249370000,5,0.447584000000000,0.000000000000000,118790,4,1807.169354568700555,78413.588988809176954,4
514,66,513,468,206.258010117999987,17.787646939799998,213.592443005000007,23.338139906700000,4.185497470490000,0.618360366377000,7.010939513150000,0.541497645608000,1.487214387940000,0.476977352255000,0.030626808707700,-0.030428142498100,0.061054951801900,258.742468945999974,5311.467220620000262,230.558746305999989,11.426226515400000,21.922466779800001,0.268739863432000,222.449381488999990,123.374183075999994,1,2,0.632416670523000,0.297062245241000,1164.685058589999926,2.017877101900000,5,0.490895000000000,0.000000000000000,118786,4,3322.871819634716303,489470.243908451288007,4
515,15,514,469,498.512544803000026,20.682591648500001,120.821013242000006,66.689992129800004,3.967625899280000,0.444625954117000,8.405709749460000,-0.054650530412000,-0.792741793201000,0.542096963285000,-0.045332802610200,-0.012782017473400,-0.032550789255600,3161.660960679999789,7664.069635449999623,400.295032282000022,12.212485172099999,39.108687700499999,0.286414401819000,-9394.571951080000872,98.935352870399996,2,2,0.782121942011000,0.338189949746000,1164.357666019999897,1.857527375220000,5,0.432019000000000,0.000000000000000,118591,5,2182.213348080252672,239945.865715716150589,5
516,9,515,470,283.412639404999993,22.457007480400001,111.733804223999996,106.619084212999994,4.349442379180000,0.403023229323000,8.888485188820001,1.857731337980000,2.068222480250000,0.518682344673000,0.002020737459640,-0.131222083351000,0.133242824347000,184.003065327999991,7152.800875640000413,272.942224126999974,11.539877681900000,38.230671518400001,0.296800861821000,14203.871497000000090,106.771197577999999,1,6,0.725937396288000,0.332749452386000,1164.739868160000015,1.966079950330000,5,0.520446000000000,0.000000000000000,118790,4,2060.334311222578435,221070.751446076261345,4
517,45,516,472,235.264976958999995,10.316166283899999,187.443257614999993,17.738397012099998,4.225806451610000,0.689296248047000,3.906937196640000,0.263420099869000,0.771074489034000,0.481077052228000,-0.011280507132500,-0.014628585854000,0.003348082372670,241.661115405000004,6364.100177110000004,220.696193786999999,11.564125161000000,11.837770975700000,0.144574433248000,4053.526033999999981,113.763279647000005,1,2,0.650092377112000,0.287067227083000,1164.706054689999974,2.034049272540000,5,0.502391000000000,0.000000000000000,118905,2,3544.747412195084507,354809.379206495475955,2
518,24,517,473,267.658595642000023,11.620376072299999,151.379432132999995,15.698177152900000,3.951573849880000,0.648024380640000,4.387683799130000,-0.330448536523000,-1.866478245190000,0.455329442742000,-0.023384252691400,0.030270159166700,-0.050136089433200,862.030956521000007,6785.494813190000059,275.167122649000021,11.671172330199999,19.603528512899999,0.203962502158000,7509.483448220000355,160.905031366000003,1,1,0.667258428364000,0.301567017378000,1164.791015629999947,2.004823684690000,5,0.424951000000000,0.000000000000000,118625,4,2525.775848411989045,336177.170205130008981,4
519,17,518,474,256.425196850000020,7.229565437850000,211.284459348000013,15.740613760900001,4.527559055120000,0.734692861715000,2.803768370560000,0.940838484387000,3.114303240740000,0.367433359894000,0.026583582969500,-0.064948196258900,0.093438698198900,515.127100035000012,3597.393782489999921,227.178338899000011,11.455395094100000,7.234613127600000,0.113822687872000,4097.572839450000174,151.253410279000008,1,2,0.651953124121000,0.290688081232000,1164.853027339999926,2.014020919800000,5,0.477136000000000,0.000000000000000,118574,2,3007.840889854373017,105616.888850749863195,2
520,25,519,475,236.445292620999993,10.737677698200001,152.030141928999996,13.485318509700001,3.689567430030000,0.715229449836000,4.041412097500000,-0.650849323118000,-3.545407650310000,0.436716677262000,-0.042560950896800,0.049257110140200,-0.090585603930900,701.536619455000050,7830.196670489999633,256.664372053000022,11.650584959800000,17.233405587000000,0.163328122926000,5578.323871620000318,117.672752787999997,1,6,0.679018579635000,0.293306624782000,1165.056640629999947,1.994335174560000,5,0.477384000000000,0.000000000000000,118352,4,3302.301143093401606,322071.909082418540493,4
521,14,520,476,168.666666666999987,15.564036083200000,132.130164019000006,7.068882052100000,1.700000000000000,0.582334393263000,6.203747097650000,-9.584684717660000,-15.579527735699999,0.731711012125000,-0.338243540873000,0.347926977510000,-0.686170517653000,60.435246806000002,22213.922281899998779,332.568011474999992,11.937134472500000,52.623294830299997,0.338733311991000,2414.694814049999877,200.135746256999994,1,4,0.500074765583000,0.239621333778000,1165.091674799999964,1.944015383720000,5,0.510726000000000,0.000000000000000,118396,2,1042.407476928357255,24629.599323860631557,2
522,4,521,477,168.857142857000014,21.430756637000002,91.356981822400002,11.831839203800000,2.142857142860000,0.586074824844000,8.341482060300001,-6.932432498250000,-10.624973205600000,0.573686821652000,-0.245514020324000,0.420475031648000,-0.665989032813000,30.790093966899999,23052.107944999999745,403.699712481000006,12.160899843499999,49.804230008799998,0.370295752372000,-12955.566710299999613,218.700230190000013,1,4,0.665591846619000,0.292638164546000,1165.189453129999947,1.925106644630000,5,0.484227000000000,0.000000000000000,118290,4,791.678724597321661,14587.946540234439453,4
523,24,522,478,276.534883721000028,11.123911875199999,210.691151380000008,21.320213709699999,3.899224806200000,0.568703689085000,4.234579572380000,0.473703708442000,1.232352499470000,0.445169053155000,0.052768048844800,0.021791810472600,0.017834798483400,1070.290067160000035,4825.578672419999748,236.716253665000011,11.161251012699999,17.192758959399999,0.204849262859000,12162.303888099999313,175.542476684000007,1,4,0.640742656455000,0.299687380889000,1165.171875000000000,1.996466875080000,5,0.409190000000000,0.000000000000000,118284,4,1794.678021365547693,109256.761391598993214,4
524,26,523,479,297.090909091000015,16.558603553000001,272.568990498999995,54.796617355300000,4.267045454550000,0.516244857036000,6.322176802790000,-0.149211714266000,-0.495137018466000,0.489401264523000,0.009425647536060,0.032817826101400,-0.021557494899200,1925.880100549999952,15055.426544699999795,1314.895649529999901,12.297898950000000,57.678398148600003,0.259848886212000,13013.244137600000613,240.582824128999988,2,3,0.767410052650000,0.350526961695000,1165.760009769999897,1.840148568150000,3,0.450620000000000,0.000000000000000,117027,4,3335.793376139503835,435748.393108247604687,4
525,13,524,480,346.563492063000012,16.899630233400000,87.961550872000004,65.245402343699993,3.849206349210000,0.592734465760000,6.372747828330000,-0.412269411978000,-0.947157847399000,0.484057973146000,-0.059850754016700,-0.006994481157840,-0.052856274510900,1474.756746810000095,25573.510317600001144,658.743070389999957,12.781075699900001,68.657285090499997,0.249975263481000,56445.741543999996793,139.095237610999988,1,2,0.692083969831000,0.270287631700000,1165.208984379999947,1.891274094580000,5,0.472948000000000,0.000000000000000,118409,5,2282.395086962756977,207974.826454477413790,5
526,3,525,481,242.949999999999989,18.151959323900002,289.832140618999972,26.329624938999999,4.450000000000000,0.563564673066000,6.707527756690000,1.581081103440000,3.047883493080000,0.581653333455000,0.168928021751000,-0.061140919849300,0.230068950355000,1369.360333249999940,17721.526562499999272,1357.801544189999959,12.879009842900000,111.729360580000005,0.277544863522000,33856.655456499996944,245.697268677000011,1,2,0.753604222899000,0.318922782722000,1165.197998050000024,1.858888864520000,5,0.435647000000000,0.000000000000000,117953,3,570.377390684226498,18569.845785916197201,3
527,71,526,482,418.136752136999974,13.625213138800000,272.217724863999990,56.352187678100002,3.935897435900000,0.547584859766000,5.083478688170000,0.097233540718800,0.370304445764000,0.502662353278000,0.005967543739530,-0.010979730138000,0.016947273698300,2450.361417659999915,20250.996336799998971,780.406518473999995,12.819774969299999,54.551571209199999,0.228927688359000,-6472.501979130000109,110.707819815999997,2,3,0.737925699538000,0.320119259314000,1165.302612299999964,1.884989619260000,5,0.447238000000000,0.000000000000000,117890,3,5357.775799712841945,772146.107175774872303,3
528,8,527,484,254.128205127999991,8.918414589690000,248.281273671000008,11.190494427300001,4.897435897440000,0.650408480412000,3.412517978590000,1.169785174420000,9.817965255720001,0.341008256357000,0.172571746567000,0.042168292652800,0.130403446654000,1030.041360389999909,2747.014764250000098,147.892502710999992,11.094999722900001,13.452068652900000,0.148132495773000,6522.565934989999732,207.347537310000007,1,4,0.623453672779000,0.311099924931000,1165.407958980000103,1.978252053260000,5,0.389549000000000,0.000000000000000,118068,4,1353.599466071029838,30908.993801477292436,4
529,32,528,485,226.403773585000010,16.927861727000000,130.436790319000011,32.929448899699999,4.505660377360000,0.603285515083000,6.853951554930000,1.271086168770000,1.127794483370000,0.562965096737000,0.006482697093310,-0.067084533136100,0.073567227232000,150.053025687000002,7848.937973539999803,584.860266185000000,11.591463346299999,21.713383157300001,0.221054236338000,-2352.174389979999887,178.863609918999998,1,2,0.613771321567000,0.276838907972000,1165.621337889999950,1.962559580800000,5,0.491471000000000,0.000000000000000,117874,4,3626.243701127776603,215260.905550252879038,4
530,7,529,486,190.882352940999994,13.360652040000000,196.079035051000005,9.059796038800000,2.000000000000000,0.586750787847000,5.192788418600000,-4.982511984950000,-16.367229523900001,0.878437918775000,-0.202174569754000,0.403270026340000,-0.605444589958000,1235.341180420000001,97089.889648399999714,1435.466114719999950,14.157858231500001,135.100322498999986,0.275011311559000,42515.866641799999343,286.353960823000023,1,2,0.714411569966000,0.292708633675000,1165.615722660000074,1.858325481410000,5,0.397476000000000,0.000000000000000,117311,5,912.511458709525755,14520.795445839054082,5
531,45,530,487,354.042203986000004,21.643082753200002,186.572980989999991,77.710760113800006,3.811254396250000,0.444458414319000,8.431556737299999,-0.307658184658000,-0.401564958557000,0.471421815838000,0.002380743398410,0.015014873976100,-0.012634132236500,1778.616397680000091,23143.565195600000152,707.737838396000029,12.532014459699999,79.508838867400002,0.370604014192000,-291.540331347000006,182.145523661999988,1,2,0.744631728707000,0.304866696809000,1167.282104489999938,1.833063125610000,5,0.444699000000000,0.000000000000000,115476,4,4062.261194289785180,706450.253360626986250,4
532,13,531,488,208.662650602000014,16.250488396200002,293.426392758000020,19.925308868100000,4.060240963860000,0.629052470966000,6.196284860010000,-0.366330203163000,-0.075225678553100,0.494336844691000,0.018306216194200,-0.015248541832400,0.033554763230200,1379.973885999999993,9655.635849550000785,1388.716968949999909,12.036215173200000,38.475114718999997,0.277993913875000,3730.770705439999801,287.169110034000028,2,3,0.739820751548000,0.322510747612000,1165.607299799999964,1.851951122280000,5,0.413401000000000,0.000000000000000,117311,5,1148.149066812046158,66085.864912282268051,5
533,16,532,489,401.301886792000005,22.584844101600002,86.305849662100002,50.788417351000000,4.218867924530000,0.508172128448000,8.827552942510000,-0.399694033902000,-1.208410455200000,0.487118284896000,-0.050764350227600,-0.012838384556500,-0.037925965381100,2599.627982919999795,10359.811322800000198,913.171126224999966,12.123909164800001,42.277155482100000,0.326985884894000,57710.398501499999838,138.453546834000008,2,2,0.800428458753000,0.373766110599000,1165.480957029999900,1.848842024800000,3,0.488935000000000,0.000000000000000,117372,5,2332.482571870758420,218701.985271041048691,5
534,50,533,491,293.514874141999996,12.246076484400000,215.150348271000013,30.359750963700002,3.860411899310000,0.648044807414000,4.686018154740000,-0.018925099891500,-0.884280000965000,0.471861081881000,0.012910481301500,0.010139567785500,0.001108360594010,799.058087508999961,9892.949706049999804,422.544782132000023,11.921409943600001,32.892266396300002,0.222247153674000,16307.877973399999973,104.037769588000003,1,2,0.658338635064000,0.313464622491000,1165.880371089999926,1.967665791510000,5,0.436537000000000,1.000000000000000,117432,4,3319.100861185577742,359492.507743276655674,4
535,21,534,492,415.955696203000002,19.205364797100000,264.760137588000021,54.739571802999997,4.313291139240000,0.531435930182000,7.569385852430000,0.896654574065000,2.061601465610000,0.515144037489000,0.009226884415130,-0.063962937689300,0.073189819608900,2792.194487369999933,9554.968075909999243,520.995385230000011,11.926932061800001,38.073311580099997,0.277110585294000,27751.136313800001517,166.841061459000002,2,3,0.784212142597000,0.350966217766000,1165.633056639999950,1.810551762580000,3,0.455017000000000,0.000000000000000,117141,5,2482.799935387606638,262956.833692117186729,5
536,16,535,493,440.780847144999996,16.658333623600001,268.252693038000018,36.664391371999997,4.009242144180000,0.499152028123000,6.406582338110000,0.221874694595000,0.087645347747900,0.489271853004000,-0.026120332326100,-0.024782335743100,-0.001337998946290,2800.319189450000067,21816.004605699999956,419.288010037999982,12.291342656499999,38.814158643900001,0.263804047398000,-38796.077339099996607,145.223268281000003,2,3,0.781051359853000,0.351348009449000,1167.474609379999947,1.796495318410000,3,0.395560000000000,0.000000000000000,114767,5,3950.469966301729528,456767.495228849060368,5
537,10,536,494,265.108695651999994,11.162741175700001,158.790499578999999,13.857402370300001,3.569565217390000,0.696996297784000,4.237285494550000,-0.497297293183000,-2.732816699890000,0.456787327750000,-0.034614113667100,0.049095182238200,-0.081603400085300,1101.132108309999921,12387.842948299999989,291.537448020999989,12.303755100900000,35.309236677800001,0.193480377126000,8391.110414020000462,164.868600331000010,1,2,0.672987340830000,0.308249597376000,1165.879516599999988,1.967648983000000,5,0.449266000000000,0.000000000000000,117627,4,2919.884897283061036,189141.371233062644023,4
538,30,537,495,311.188679245000003,17.696915928599999,103.989303886000002,73.607521497999997,4.099730458220000,0.585296793206000,7.078458851560000,0.844758495171000,0.365127214600000,0.533159469925000,0.026402584123700,0.005513930338690,0.020888655835600,313.598212628999988,6165.903134250000221,306.235646784999972,11.781347357700000,24.269676566400001,0.247994779516000,7557.690726769999856,26.230392744000000,1,6,0.676720473448000,0.321682987610000,1166.033691410000074,1.967803001400000,5,0.479733000000000,0.000000000000000,117195,3,3038.499941389607557,308020.370284518459812,3
539,20,538,496,299.651315789000023,13.572684003299999,213.263910083000013,32.507534262400000,4.148026315790000,0.654740157684000,5.145026784000000,0.264135849196000,1.773414009700000,0.417430646755000,0.041782575201500,-0.023541708151000,0.065324284871500,1058.955109539999967,7702.372381909999604,326.171189126000002,12.038069963500000,31.435420277100000,0.222462177889000,6230.057816090000415,123.409678408999994,1,2,0.672868983602000,0.316004315802000,1166.237670900000012,1.967781186100000,5,0.439804000000000,0.000000000000000,117078,4,3198.790571080692644,249649.318620970094344,4
540,12,539,497,314.089430893999975,17.986464450000000,135.448706898000012,62.922346460100002,4.430894308940000,0.579826113170000,6.922673741010000,1.665128543230000,2.417698469220000,0.459745062049000,0.057423862984500,-0.105996950976000,0.163420812689000,391.415486454000018,5306.546153489999597,269.537246363000008,11.980879822400000,25.319287745899999,0.241396656654000,2569.967183320000004,26.899678548200001,1,6,0.688593494892000,0.318171706925000,1166.186889650000012,1.967786431310000,5,0.466697000000000,0.000000000000000,117020,4,2673.841085631413989,98689.722637725135428,4
541,5,540,499,410.052631578999979,14.834359281899999,217.518055163000014,61.465100539399998,3.842105263160000,0.641706777246000,5.631362099400000,0.792318588809000,3.101989582970000,0.646466138332000,0.001457192395860,-0.189735842771000,0.191193020265000,1064.352151309999954,3786.228258629999800,202.616564097999998,11.074590432000001,13.311848088300000,0.203027339750000,3409.656709370000044,32.643088892900003,1,4,0.678662724355000,0.328342337819000,1166.288330079999923,1.941880822180000,5,0.521833000000000,0.000000000000000,116841,4,633.588554920732690,14769.809926372190603,4
542,63,541,500,417.952766531999998,11.180335565500000,131.992034619999998,27.749292246200000,3.824561403510000,0.702546222289000,4.203557751040000,-0.098369619737500,-0.463880677495000,0.385673740728000,0.010883450520700,0.006471303351870,0.005065798829840,1069.855136829999992,12485.822848800000429,392.752018218999979,12.043057729699999,28.143188311500001,0.195116874275000,-39715.398180600001069,56.809935329100000,1,6,0.660256979343000,0.283341385957000,1168.392944339999985,1.928841590880000,5,0.435016000000000,0.000000000000000,114615,4,4464.781636028379580,611526.232699473388493,4
543,69,542,501,232.297468353999989,15.493099589400000,126.255439156999998,25.079101111800000,3.938818565400000,0.645083789333000,6.028107059910000,-0.254533017644000,-1.144365432290000,0.451038445899000,-0.054734822313500,-0.005430685371730,-0.050325986878200,655.806050286999948,7330.902795979999610,277.249013119999972,11.738826019899999,23.662507642700000,0.223974873988000,-627.039342598999951,208.748670618000006,1,2,0.609541773361000,0.284761975675000,1166.429077150000012,1.975920796390000,5,0.484154000000000,0.000000000000000,116771,2,3492.520304733554440,394601.719384189462289,2
544,18,543,503,252.006451612999996,21.729096009700001,115.934735845999995,87.113713122999997,4.922580645160000,0.458532612554000,8.477361312990000,2.644812545730000,3.716550151490000,0.460571632775000,0.111610357358000,-0.086819223044100,0.198429580321000,132.549561538000006,4724.921160689999851,457.973432232999983,11.542321931200000,34.078966768299999,0.340529916075000,3541.561711610000202,82.522647980700000,1,6,0.672301086067000,0.306137998459000,1167.397827150000012,1.890648484230000,5,0.433255000000000,0.000000000000000,115469,4,1651.628081095017706,131526.263661055767443,4
545,59,544,504,290.621009269000012,12.592713235400000,239.399915539000006,27.787103532400000,4.130792996910000,0.693557973195000,4.966730416070000,0.208533973724000,1.058620165780000,0.517245255680000,0.012897714997300,-0.024389192355000,0.038783370428000,835.279981169000052,8122.058277570000428,331.934419400000024,11.806967922900000,30.216299948800000,0.189322667745000,5895.126134930000262,145.667692896999995,1,2,0.660439683210000,0.312941390073000,1166.691894529999900,1.951423287390000,5,0.479456000000000,0.000000000000000,116396,3,4724.005742055775045,804258.682248306460679,3
546,33,545,505,288.011194030000013,16.338100134899999,269.787750926000001,40.755167491400002,4.000000000000000,0.611975611146000,6.310510283750000,0.089854782530600,0.838453103969000,0.504623870744000,0.054074614378300,0.017928668919000,0.036145945871900,614.829783424999960,10038.637532900000224,598.506044721999956,12.158273864100000,40.186502294800000,0.277587863325000,6560.537542770000073,123.169594380000007,1,4,0.600068943575000,0.269031914115000,1166.895385739999938,1.897390127180000,5,0.442900000000000,0.000000000000000,116183,4,2345.932227946972944,221934.407977307535475,4
547,59,546,506,252.091324200999992,15.951598688300001,206.324709436000006,35.853335182800002,4.066971080670000,0.600641477099000,6.172575254960000,0.161051458230000,0.131688289310000,0.401666205559000,0.001863631723190,-0.004034154832260,0.006266399719040,391.959294027999988,7168.117532620000020,579.234593233000055,11.958111196899999,29.411974284599999,0.251135204163000,10743.038809100000435,169.414106674000010,1,2,0.607420068651000,0.263301634839000,1166.947998050000024,1.950053811070000,5,0.482803000000000,0.000000000000000,116129,2,3953.540481717770490,540975.906289786333218,2
548,24,547,509,224.338541666999987,9.271695753870000,221.926311962000000,9.297078963370000,4.296875000000000,0.758297191622000,3.518412928720000,0.597691446814000,3.234603018730000,0.350994195978000,0.055997805856700,-0.038602907753900,0.094600718429600,1093.075055219999967,3749.305591899999854,137.051810552999996,10.820334132799999,16.743269743999999,0.140177941231000,4241.798467100000380,214.938188553000003,1,4,0.611665560369000,0.265343800346000,1166.926147460000038,1.967888236050000,5,0.428858000000000,0.000000000000000,116389,4,2549.801162938399557,156949.874723067943705,4
549,41,548,510,208.351851852000010,10.669785900000001,138.395585506999993,10.201020069500000,3.944444444440000,0.769342212324000,4.057936569940000,-0.192692690957000,-0.190310398793000,0.494792785796000,0.011711033287900,0.016195809513500,0.000896956026554,948.944768422000038,5520.653888619999634,188.661847743000010,11.254179699300000,20.481595338700000,0.172259932370000,10804.214915599999586,195.305027714000005,1,4,0.572769696532000,0.241317192745000,1167.004394529999900,1.929503083230000,4,0.441430000000000,0.000000000000000,116064,4,2467.972325283213195,223895.099632488418138,4
550,9,549,512,416.500000000000000,10.564015622599999,175.411935806000002,20.463896240499999,3.250000000000000,0.743240188275000,3.952679101910000,-0.375482626792000,-2.796561309270000,0.392258131943000,-0.166446698563000,-0.071305407344200,-0.095141291086200,1110.458280289999948,3543.386967249999998,155.805680410999997,11.384817378899999,7.713680292880000,0.160802388564000,-4508.288885390000360,148.990542820999991,1,5,0.613940174381000,0.310532337427000,1167.257080079999923,1.866398692130000,5,0.510027000000000,0.000000000000000,115845,4,839.880939680113443,23306.197798640638212,4
551,26,550,513,267.673387096999988,15.422016284200000,208.256932307000000,41.869730430300002,4.302419354840000,0.573585527078000,5.889994790240000,0.007955546378190,1.718520950150000,0.470305231795000,0.058999991628400,0.012126862804700,0.046873127050200,383.537079123000012,7949.307698159999745,648.840865196999971,11.948425994799999,32.695947139499999,0.225755533759000,-2798.004645070000151,184.225113529999987,1,6,0.636710798814000,0.284272552583000,1167.258544920000077,1.905277490620000,5,0.456714000000000,0.000000000000000,115846,4,3319.128310733952731,203047.697732248430839,4
552,21,551,514,312.265306122000027,16.646592580099998,159.505983488999988,38.765433450099998,3.503401360540000,0.596107211040000,6.500072038090000,-0.596984734379000,-2.437579016700000,0.522650128927000,-0.030770132681600,0.031009926506600,-0.061780056073600,707.856274439999993,12997.673742400000265,457.702530996999997,11.929764512400000,46.315005310499998,0.281481537689000,12562.910898100000850,195.903719843999994,1,2,0.666800525835000,0.296357921726000,1167.259887700000036,1.882204175000000,5,0.433175000000000,0.000000000000000,115846,4,2816.807941100358676,242090.693214794213418,4
553,20,552,515,418.238095238000028,14.272118417600000,216.732411702000007,31.730471208800001,4.210884353740000,0.687804454443000,5.426492690630000,0.799963230559000,3.347948882930000,0.461086146442000,-0.016104088103900,-0.058938263937700,0.042834176447500,1377.579831940000076,5369.611075269999674,158.255384872999997,11.101403226700000,18.601917323599999,0.197864808852000,30291.094602000001032,122.917700112000006,1,4,0.684037861008000,0.311058319455000,1167.492187500000000,1.915323853490000,5,0.455761000000000,0.000000000000000,115463,2,2129.606596301191530,122207.960331701950054,2
554,22,553,516,411.743119266000008,12.640294013800000,269.100688191000017,40.284760308899997,4.339449541280000,0.724162879340000,4.883468886030000,1.678651133180000,3.064029013070000,0.550453450849000,0.084238947211100,-0.109058956789000,0.193297899508000,1200.172836729999972,4158.876031439999679,247.108043670999990,11.381345884500000,10.140664597200001,0.182728933700000,-11156.521485600000233,137.307324611000013,1,4,0.628225567395000,0.320695921643000,1167.506103519999897,1.866303443910000,5,0.494400000000000,0.000000000000000,115454,4,1395.058960760794434,88734.054466786983539,4
555,36,554,517,272.910596026000007,16.355724585600001,248.860559830000000,34.770138565300002,4.185430463580000,0.594710341056000,6.269106840850000,0.454179358095000,1.468584641520000,0.423255916365000,0.037170547045200,0.009504535692650,0.027666009543200,863.694968173000007,6287.166278759999841,616.450050113999964,11.652129643000000,27.754328325900001,0.278736692403000,7600.838351540000076,132.601329676999995,1,2,0.605576840830000,0.258767336831000,1167.428710939999974,1.885670661930000,4,0.458197000000000,0.000000000000000,115711,2,2724.476497887790174,248633.597016275947681,2
556,7,555,518,421.240310077999993,19.962397815599999,156.274775068999986,47.743859069300001,3.108527131780000,0.530628705903000,7.631419124530000,-1.561701213020000,-3.916542337500000,0.500504770486000,-0.136254090318000,0.080579553758800,-0.216833643557000,2273.520151140000053,45509.794581200003449,598.483902746000012,13.175711912700001,81.681681093300000,0.311675243253000,108386.436713000002783,149.053129210999998,1,2,0.786731337433000,0.338605831363000,1167.325073239999938,1.792086482050000,5,0.445773000000000,0.000000000000000,115914,3,2046.009904166361594,107897.673028646793682,3
557,30,556,519,419.776978417000009,18.326532445700000,104.383569119000001,43.139177390999997,3.810551558750000,0.598816842055000,7.097394002280000,0.000388867777886,-0.966844550425000,0.523537374256000,-0.043649092236900,0.001940738303110,-0.045589831968100,1535.659556699999939,18328.986833800001477,353.560663451999972,12.063272535699999,47.276750185499999,0.288176671734000,-6183.922880959999929,71.498770002599997,1,2,0.745545840965000,0.309038018093000,1169.574584960000038,1.758650422100000,5,0.476704000000000,0.000000000000000,112300,4,3320.463478679769196,343606.866147657623515,4
558,3,557,520,216.843750000000000,14.482931248800000,156.408135176000002,14.368425197900001,2.875000000000000,0.597101740539000,5.887189649050000,-4.664695931600000,-14.037855391400001,0.685916163493000,0.032756823347900,0.475488184486000,-0.442731356714000,1119.555469140000014,18204.246223400001327,1156.614145280000002,11.906437069200001,51.177240669699998,0.326532421634000,17323.592329099999915,182.809095382999999,1,6,0.678114688822000,0.293144066951000,1167.509399410000015,1.866146206860000,5,0.451498000000000,0.000000000000000,116182,2,1188.120163299433216,23582.663922534517042,2
559,7,558,521,540.660714286000029,18.741786492700001,183.295693669999991,78.904974775699998,4.500000000000000,0.573963489916000,7.536387360520000,1.796332073260000,3.068591416950000,0.599796935450000,0.076636074576500,-0.029316726544000,0.105952806904000,1667.583520959999987,6898.964861190000192,339.124224389999995,10.935644924600000,34.616426399799998,0.351796994518000,-9624.032502309999472,52.724979945599998,1,6,0.707586581057000,0.284482813965000,1168.541137700000036,1.873929858210000,5,0.503831000000000,0.000000000000000,114615,4,1448.956236750815151,44996.502334523072932,4
560,16,559,522,232.532710280000003,14.042514807400000,122.071829269999995,20.703598508199999,3.425233644860000,0.483947048538000,5.804007036660000,-0.967228251997000,-4.331560277570000,0.480475893579000,-0.030381389220100,0.100326741151000,-0.130708128841000,1350.525164610000047,13996.997409100000368,427.341431688999990,12.116246097599999,66.205744971700000,0.262534566520000,31252.601843600001303,190.759919924000002,1,1,0.663164819749000,0.283301478808000,1167.490722660000074,1.964838385580000,5,0.317123000000000,0.000000000000000,116389,4,2901.050027249964842,177493.995279859140282,4
561,42,560,523,369.599502487999985,15.056699418099999,180.261862350999991,33.771178314899998,3.786069651740000,0.664657782411000,5.807790925700000,-0.106292853739000,-0.524397027711000,0.471717572920000,-0.005383405734670,0.014798078690100,-0.023494866514500,1206.953283150000061,9727.418832580000526,413.628717408000000,11.532114704700000,35.162879112900001,0.236088105413000,6798.086004220000177,187.789723372999987,1,6,0.673600387721000,0.309050352566000,1168.239379879999888,1.908176779750000,5,0.449539000000000,0.000000000000000,114816,4,4841.715792581956521,661068.919146773638204,4
